0.97012,-0.60333,-0.60333,-0.00068913,-0.00068913,0.97012,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.1275,-0.60333,-0.60333,-0.026498,1.6018,2.5138,-0.60333,0.37117,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
4.8422,1.9171,1.6735,-0.60333,-0.60333,2.2988,-0.60333,1.3733,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.82806,1.9998,-0.16387,-0.60333,-0.16387,0.99065,-0.60333,-0.16387,0.16365,-0.60333,-0.46695,-0.37642,-0.79676
3.6711,4.2261,-0.60333,-0.60333,1.8804,1.5698,-0.60333,-0.60333,0.55805,-0.60333,1.2321,-0.37642,-0.79676
1.797,1.5389,-0.60333,-0.60333,-0.60333,0.94546,-0.60333,-0.18205,-0.60333,-0.60333,2.3041,-0.37642,-0.79676
2.4985,0.40174,-0.60333,-0.0056444,-0.60333,0.96074,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
4.0206,-0.60333,-0.60333,1.2364,-0.60333,0.61895,1.2364,-0.60333,0.61895,-0.60333,-0.46695,-0.37642,-0.79676
1.8017,0.18039,-0.15307,-0.60333,-0.60333,0.44532,-0.60333,-0.60333,0.18039,-0.60333,0.60504,-0.37642,-0.79676
4.189,0.48414,-0.60333,-0.60333,-0.60333,1.0668,-0.60333,-0.60333,1.4672,-0.60333,0.60504,-0.37642,-0.79676
1.1066,0.14651,-0.60333,-0.60333,-0.60333,0.80233,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
3.0019,0.94297,-0.60333,-0.60333,-0.60333,1.3954,-0.60333,-0.60333,-0.11318,-0.60333,-0.46695,-0.37642,0.65743
1.3209,-0.2787,-0.60333,-0.60333,-0.60333,0.38167,-0.60333,-0.60333,-0.019356,-0.60333,-0.46695,-0.37642,-0.16186
3.6349,1.3565,-0.60333,-0.60333,-0.60333,0.71652,-0.60333,-0.60333,1.5147,-0.60333,-0.46695,0.96609,-0.79676
4.062,0.4357,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.4357,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
2.6946,0.14651,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
3.0117,-0.60333,-0.60333,-0.60333,-0.60333,0.46142,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.3785,-0.60333,-0.60333,-0.60333,-0.60333,1.1973,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
2.9822,-0.60333,-0.60333,-0.60333,-0.60333,1.7126,1.0152,-0.60333,-0.60333,-0.60333,1.2321,0.38967,-0.16186
2.7381,0.70335,-0.60333,-0.60333,-0.60333,1.7654,-0.60333,-0.60333,-0.60333,-0.60333,1.2321,0.38967,0.31584
2.237,0.15533,-0.60333,-0.60333,-0.60333,1.4763,-0.60333,-0.60333,0.15533,-0.60333,-0.46695,-0.37642,0.4958
2.4426,2.0553,-0.60333,-0.60333,-0.60333,1.5001,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
0.95181,-0.60333,-0.60333,-0.60333,-0.60333,2.0845,-0.60333,-0.60333,-0.60333,-0.60333,1.677,-0.37642,0.31584
2.6055,-0.60333,-0.60333,-0.60333,-0.60333,2.2126,-0.60333,-0.60333,-0.60333,-0.60333,1.677,3.4638,-0.16186
0.78138,-0.60333,0.035523,-0.60333,-0.60333,1.0377,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
0.87709,-0.60333,-0.60333,-0.60333,0.093128,0.87709,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
3.1782,1.5136,-0.60333,0.31484,-0.60333,0.8467,-0.60333,0.8467,0.31484,-0.60333,1.677,4.0743,0.10631
3.2389,0.69634,-0.60333,-0.60333,-0.014222,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,2.9007,-0.79676
2.6195,-0.60333,0.623,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,2.0421,-0.79676
2.4262,0.32099,-0.60333,-0.060395,-0.60333,1.057,-0.60333,-0.060395,-0.060395,-0.60333,1.2321,2.0421,0.10631
2.256,0.16482,-0.60333,-0.60333,-0.60333,0.6437,-0.60333,-0.60333,-0.60333,-0.60333,2.0221,2.4806,-0.16186
2.7953,0.6593,-0.60333,-0.60333,-0.60333,0.44012,-0.15582,-0.60333,-0.15582,-0.60333,-0.46695,2.7615,-0.16186
3.2402,0.7234,-0.60333,-0.60333,-0.60333,1.7919,-0.60333,0.0014602,-0.60333,-0.60333,1.2321,3.7592,0.31584
1.0425,0.68743,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.60504,1.7271,0.31584
1.3565,-0.17359,-0.60333,-0.60333,0.40627,0.40627,-0.60333,-0.60333,-0.60333,-0.60333,3.6145,1.8877,-0.16186
1.9482,0.48803,-0.60333,-0.60333,-0.60333,1.0717,-0.60333,-0.1303,-0.60333,-0.60333,2.749,1.3783,0.31584
1.0792,-0.23079,-0.60333,-0.60333,-0.60333,0.49392,-0.60333,-0.23079,-0.23079,-0.60333,3.821,1.8877,-0.79676
2.3797,1.309,-0.60333,-0.60333,-0.024926,0.92392,-0.60333,-0.60333,-0.024926,-0.60333,3.3761,2.4806,0.31584
1.7961,1.7961,-0.60333,-0.60333,-0.60333,1.0871,-0.60333,-0.60333,-0.60333,-0.60333,0.60504,2.7615,0.31584
1.7854,-0.3226,-0.60333,-0.60333,-0.60333,0.68029,-0.60333,-0.60333,0.10365,-0.60333,4.6303,2.3375,0.4958
0.7405,0.7405,3.0265,-0.60333,0.23559,1.6176,-0.60333,-0.60333,-0.60333,-0.60333,3.2415,2.7615,-0.16186
1.6278,0.24154,-0.60333,-0.60333,-0.60333,-0.60333,0.24154,0.24154,-0.60333,-0.60333,2.749,1.5582,0.10631
3.102,0.23856,-0.60333,-0.60333,-0.60333,1.1074,-0.60333,0.23856,-0.60333,-0.60333,-0.46695,1.7271,-0.16186
0.91939,0.11912,-0.60333,-0.60333,-0.60333,-0.19237,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,2.7615,-0.16186
2.5947,-0.60333,-0.60333,-0.60333,0.41885,1.127,-0.60333,-0.16701,0.15877,-0.60333,-0.46695,2.4806,0.31584
1.8639,-0.60333,-0.60333,-0.60333,-0.60333,0.38443,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,4.0743,-0.79676
1.6345,-0.14844,-0.60333,-0.14844,-0.60333,-0.60333,-0.60333,-0.60333,-0.14844,-0.60333,-0.46695,2.9007,-0.79676
1.4409,0.13579,-0.60333,-0.60333,-0.60333,0.13579,-0.60333,-0.18174,0.39059,-0.60333,-0.46695,2.0421,-0.79676
1.7083,0.021416,-0.60333,-0.60333,-0.60333,1.4063,-0.60333,0.44106,0.44106,-0.60333,-0.46695,3.9136,0.10631
4.6584,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,2.0421,0.65743
4.6334,1.2846,0.3568,-0.60333,-0.60333,2.022,-0.60333,-0.60333,0.90206,-0.60333,2.0221,-0.37642,-0.79676
2.9665,1.5185,-0.60333,-0.60333,-0.60333,0.7499,-0.60333,-0.60333,0.24254,-0.60333,1.677,-0.37642,-0.16186
2.6266,1.9028,-0.60333,-0.60333,-0.60333,0.91191,0.1145,-0.60333,-0.60333,-0.60333,2.749,-0.37642,-0.79676
3.3046,-0.60333,-0.60333,-0.60333,-0.60333,0.24542,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.8345,1.3745,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,1.2321,-0.37642,-0.79676
3.3565,1.5306,-0.60333,-0.60333,-0.60333,1.6942,-0.60333,-0.60333,0.86095,-0.60333,0.60504,-0.37642,-0.79676
3.1325,1.8843,-0.60333,-0.60333,-0.0087169,0.9549,-0.0087169,-0.60333,0.39725,-0.60333,-0.46695,-0.37642,-0.79676
1.0137,0.87458,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,1.677,-0.37642,-0.79676
0.59109,0.82806,-0.60333,-0.60333,-0.60333,0.30081,-0.60333,-0.60333,-0.60333,-0.60333,1.2321,-0.37642,-0.16186
0.59109,0.37971,-0.60333,-0.60333,-0.60333,0.37971,-0.60333,-0.60333,-0.18737,-0.60333,1.677,-0.37642,-0.79676
0.7197,1.1799,-0.60333,-0.60333,-0.60333,0.7197,-0.60333,-0.60333,-0.60333,-0.60333,2.5425,-0.37642,-0.16186
1.9516,1.0746,-0.60333,-0.60333,-0.60333,1.586,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.31584
-0.60333,0.64564,-0.60333,-0.60333,-0.60333,-0.04323,-0.60333,-0.60333,-0.60333,-0.60333,2.3041,-0.37642,-0.79676
1.8317,1.8317,-0.60333,-0.60333,-0.60333,0.97418,0.15327,-0.60333,0.15327,-0.60333,-0.46695,-0.37642,0.65743
-0.60333,0.97418,-0.60333,-0.60333,-0.60333,0.4121,-0.60333,-0.60333,0.15327,-0.60333,2.3041,-0.37642,-0.79676
1.1421,0.26128,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.26128,-0.60333,-0.46695,-0.37642,0.80652
0.95808,1.5049,-0.60333,-0.60333,-0.60333,1.1671,-0.007045,-0.60333,-0.60333,-0.60333,1.2321,-0.37642,0.80652
1.5923,1.9382,-0.60333,-0.60333,-0.60333,1.5923,-0.60333,-0.60333,-0.60333,-0.60333,1.677,-0.37642,0.10631
1.0717,2.2329,-0.60333,0.71311,-0.60333,0.71311,-0.60333,-0.60333,0.21543,-0.60333,-0.46695,-0.37642,0.31584
0.54886,0.096889,-0.60333,-0.60333,-0.60333,0.88325,-0.60333,-0.60333,0.096889,-0.60333,1.677,-0.37642,0.4958
1.9253,0.58932,-0.60333,-0.60333,0.1257,1.6126,-0.60333,-0.60333,-0.60333,-0.60333,2.0221,-0.37642,-0.79676
1.3099,1.4454,-0.60333,-0.60333,-0.60333,0.27221,-0.092937,-0.60333,-0.60333,-0.60333,2.9312,-0.37642,0.31584
2.0642,-0.60333,-0.60333,-0.60333,0.19726,1.0435,-0.60333,-0.60333,0.19726,-0.60333,0.60504,-0.37642,-0.79676
2.9645,1.3954,-0.60333,-0.60333,-0.60333,1.112,-0.60333,-0.60333,-0.60333,-0.60333,2.0221,-0.37642,0.65743
2.9103,-0.60333,0.29787,-0.60333,-0.60333,0.29787,-0.60333,-0.60333,0.29787,-0.60333,-0.46695,-0.37642,-0.79676
3.7068,-0.60333,-0.60333,1.3039,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.48414,-0.60333,-0.60333,1.0668,-0.60333,-0.60333,-0.60333,0.48414,1.4672,-0.60333,-0.46695,-0.37642,-0.79676
0.69799,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
-0.60333,-0.60333,-0.60333,0.66684,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.7719,-0.60333,-0.60333,-0.60333,-0.60333,1.0662,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
3.5367,-0.60333,-0.60333,-0.60333,-0.60333,0.43791,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
5.2382,-0.60333,-0.60333,-0.60333,-0.60333,0.66684,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
3.5332,-0.60333,-0.60333,1.7835,-0.60333,-0.60333,-0.60333,-0.60333,0.33462,-0.60333,-0.46695,-0.37642,-0.79676
2.156,-0.60333,-0.60333,0.43923,-0.60333,0.020151,0.020151,-0.60333,1.0092,-0.60333,-0.46695,-0.37642,-0.79676
1.4306,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.5959,-0.60333,-0.60333,0.57708,-0.60333,0.57708,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.2551,-0.60333,-0.60333,0.15785,-0.60333,0.98145,-0.60333,-0.60333,0.15785,-0.60333,-0.46695,-0.37642,-0.79676
1.5469,-0.60333,-0.60333,0.54139,-0.60333,0.54139,-0.60333,-0.60333,1.1394,-0.60333,-0.46695,-0.37642,-0.79676
4.3496,-0.60333,-0.60333,0.69428,-0.60333,1.3293,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
-0.60333,0.46165,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.46165,-0.60333,-0.46695,-0.37642,-0.79676
2.4502,-0.60333,-0.60333,2.3129,-0.60333,0.33462,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
4.7419,-0.60333,-0.60333,1.0348,-0.60333,2.1875,1.0348,1.7354,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.4996,-0.00948,-0.60333,0.95345,-0.60333,0.70455,-0.00948,-0.00948,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.5357,-0.60333,-0.60333,-0.60333,-0.60333,1.5357,0.3288,0.3288,0.3288,-0.60333,-0.46695,-0.37642,-0.79676
2.1795,-0.60333,-0.60333,-0.60333,-0.60333,1.7278,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.0609,-0.60333,-0.60333,-0.60333,-0.60333,1.0609,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.3407,0.20846,-0.60333,1.0609,-0.60333,-0.60333,-0.60333,0.20846,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
-0.60333,-0.60333,0.88499,1.1507,-0.60333,0.55037,-0.60333,0.097958,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.3125,0.68325,-0.60333,-0.60333,-0.60333,-0.60333,0.68325,1.3157,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
5.1675,1.1074,-0.60333,0.51609,-0.60333,0.51609,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
3.4228,0.65681,-0.60333,-0.60333,-0.60333,0.65681,0.17432,-0.60333,0.65681,-0.60333,-0.46695,-0.37642,-0.16186
3.8493,1.3,-0.60333,0.36735,-0.60333,0.36735,0.91589,-0.60333,0.36735,-0.60333,-0.46695,-0.37642,-0.79676
2.0344,0.18161,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.9632,-0.60333,-0.60333,-0.60333,0.61601,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
3.2663,0.28914,-0.60333,0.28914,-0.60333,0.28914,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
3.3454,-0.086749,-0.60333,0.56794,-0.60333,-0.60333,-0.086749,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.77276,0.77276,-0.60333,-0.60333,0.77276,1.4247,-0.60333,1.4247,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
2.4743,-0.60333,-0.60333,-0.60333,-0.60333,0.99735,0.99735,2.1413,-0.60333,-0.60333,-0.46695,-0.37642,0.4958
0.71311,-0.60333,-0.60333,-0.60333,-0.60333,2.0984,-0.60333,0.71311,-0.60333,-0.60333,-0.46695,-0.37642,0.65743
1.0052,0.43614,-0.60333,-0.60333,-0.60333,1.9455,-0.60333,0.43614,-0.60333,-0.60333,-0.46695,-0.37642,1.2076
1.9012,-0.60333,-0.60333,0.80739,-0.60333,0.80739,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.80652
-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.46514,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
0.78246,-0.60333,-0.60333,-0.60333,-0.60333,1.4365,-0.60333,0.78246,-0.60333,-0.60333,-0.46695,-0.37642,2.2673
0.90206,-0.60333,-0.60333,1.5795,-0.60333,0.90206,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,1.571
0.12177,-0.60333,-0.60333,-0.60333,-0.60333,2.0492,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,1.4524
2.1092,-0.60333,-0.60333,1.5499,-0.60333,2.1092,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.10631
1.5019,-0.60333,-0.60333,1.5019,-0.60333,0.50893,0.50893,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,1.571
1.8191,0.013567,-0.60333,0.42969,-0.60333,1.6912,0.42969,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,1.9191
-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.5399,0.090548,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.65743
0.22765,-0.60333,-0.60333,0.22765,-0.60333,1.0906,-0.60333,0.72973,-0.60333,-0.60333,-0.46695,-0.37642,1.2076
1.6102,-0.60333,-0.60333,-0.60333,-0.60333,1.6102,-0.60333,-0.60333,0.37659,-0.60333,-0.46695,-0.37642,1.9191
-0.60333,0.71056,-0.60333,-0.60333,-0.60333,1.3492,0.71056,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.4958
2.3024,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.0204,0.65681,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.17432,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
3.6826,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.928,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.4786,-0.60333,-0.60333,0.35087,-0.60333,0.65087,-0.60333,0.35087,0.35087,-0.60333,-0.46695,-0.37642,-0.16186
2.1486,0.17163,-0.60333,1.0033,-0.60333,0.65309,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
-0.60333,0.35531,-0.60333,-0.60333,-0.60333,-0.60333,1.2824,-0.60333,0.9001,-0.60333,-0.46695,-0.37642,-0.16186
1.0818,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.33854,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.24542,0.75378,-0.60333,-0.60333,-0.60333,0.75378,-0.60333,-0.60333,0.24542,-0.60333,-0.46695,-0.37642,-0.79676
0.78246,-0.60333,-0.60333,-0.60333,0.13336,-0.18329,-0.60333,0.78246,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.57708,-0.60333,-0.60333,-0.60333,-0.60333,0.11696,-0.60333,-0.19374,0.57708,-0.60333,-0.46695,-0.37642,-0.79676
1.4892,0.49987,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.80867,0.28627,-0.60333,-0.60333,0.28627,-0.60333,-0.60333,0.80867,0.28627,-0.60333,-0.46695,-0.37642,-0.79676
2.4873,-0.60333,-0.60333,0.65681,0.17432,0.17432,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
2.6997,-0.60333,-0.60333,-0.60333,2.1709,1.262,-0.60333,1.262,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.8555,-0.60333,-0.60333,-0.60333,-0.60333,0.31501,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.2037,-0.60333,-0.60333,0.82981,-0.60333,-0.60333,-0.60333,-0.60333,0.30213,-0.60333,-0.46695,-0.37642,-0.79676
-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.68743,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.3201,-0.60333,-0.60333,0.19617,-0.60333,0.19617,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.6626,0.15225,-0.60333,0.15225,-0.60333,0.15225,-0.60333,-0.60333,0.15225,-0.60333,-0.46695,-0.37642,-0.79676
2.5049,1.7197,-0.60333,0.66887,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
2.3778,1.4018,-0.60333,0.62771,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
0.86218,1.5321,-0.60333,0.5307,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.9543,1.5161,-0.60333,1.3295,0.075925,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.434,1.434,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
4.1011,0.48366,-0.60333,1.6282,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.29632,0.29632,-0.60333,0.29632,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.8484,-0.067236,-0.60333,-0.60333,-0.60333,-0.067236,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
0.74759,0.14905,-0.60333,0.14905,-0.30137,0.14905,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
-0.60333,0.07959,-0.60333,0.85485,-0.60333,1.1179,-0.60333,-0.60333,0.07959,-0.60333,-0.46695,-0.37642,-0.16186
1.1935,1.6748,-0.60333,0.98292,-0.60333,0.41885,-0.60333,-0.60333,0.0060982,-0.60333,-0.46695,-0.37642,-0.79676
-0.087999,0.56567,-0.60333,0.27965,-0.60333,0.56567,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
0.6775,-0.60333,-0.60333,-0.60333,-0.60333,-0.025057,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
1.112,0.076289,-0.60333,0.076289,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.28914,1.4726,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.3905,0.74451,-0.60333,0.74451,1.3905,1.3905,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.16186
2.8817,-0.60333,-0.60333,1.6757,0.84595,0.84595,-0.60333,-0.60333,0.074198,-0.60333,-0.46695,-0.37642,-0.16186
2.2892,0.24542,-0.60333,0.75378,-0.11063,0.94859,-0.60333,-0.11063,0.24542,-0.60333,-0.46695,-0.37642,-0.16186
3.3301,0.87302,-0.60333,2.4063,0.87302,0.090643,-0.60333,-0.60333,0.090643,-0.60333,-0.46695,-0.37642,0.31584
1.8627,0.094666,-0.60333,-0.60333,0.094666,0.094666,-0.60333,-0.60333,0.54572,-0.60333,-0.46695,-0.37642,0.31584
-0.60333,0.22231,0.22231,2.9267,1.7907,0.72247,-0.60333,-0.60333,1.7907,-0.60333,-0.46695,-0.37642,0.10631
0.57363,-0.60333,-0.60333,1.4018,0.91191,1.1799,-0.60333,-0.60333,1.1799,-0.60333,-0.46695,-0.37642,0.10631
0.0050774,-0.60333,0.0050774,1.1914,1.6726,1.8,-0.60333,-0.60333,1.1914,-0.60333,-0.46695,-0.37642,-0.16186
4.8532,1.5555,-0.60333,4.5792,-0.60333,2.5864,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,0.31584
1.1448,-0.60333,-0.60333,0.094666,-0.60333,0.094666,-0.60333,0.094666,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
0.68325,0.68325,-0.60333,-0.60333,1.3157,-0.60333,-0.60333,0.68325,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
3.1155,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,1.1179,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.6,-0.60333,-0.60333,0.37002,0.91939,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.46695,-0.37642,-0.79676
1.1842,-0.60333,-0.60333,-0.60333,-0.60333,0.11696,-0.60333,0.11696,0.11696,-0.60333,-0.46695,-0.37642,-0.79676
1.9431,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,-0.60333,0.60183,-0.60333,-0.46695,-0.37642,-0.79676
