-0.22135,4.0466,-0.22135,-0.22135,-0.22135,4.0466,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,5.9183,-0.22135,8.7511,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,4.0466,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,5.345,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,2.6921,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,2.6921,4.263,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,2.6921,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,3.697,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,11.175,3.697,-0.22135,3.697,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,3.697,-0.22135,-0.22135,-0.22135,16.419,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,3.697,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,-0.22135,-0.22135,11.975,7.8345,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,7.8345,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,9.1394,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,9.1394,-0.22135,-0.22135,5.7363,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,3.2269,-0.22135,-0.22135,4.1829,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,4.1829,-0.22135,1.9096,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.9096,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.9096,-0.22135,-0.22135,-0.22135,-0.22135,3.2269,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.9096,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.9096,3.2269,3.2269,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,-0.22135,-0.22135,-0.22135,6.7432,-0.22135,-0.22135,3.3805,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,2.0219,-0.22135,-0.22135,-0.22135,-0.22135,4.3579,-0.22135,2.0219,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,2.0219,-0.22135,-0.22135,-0.22135,2.0219,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,1.6554,-0.22135,-0.22135,3.7748,-0.22135,-0.22135,1.6554,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,4.4922,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.6554,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.6554,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,1.9713,-0.22135,-0.22135,4.6789,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.0432,-0.22135,-0.22135,1.0432,-0.22135,6.1902,3.3115,1.9713,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.0432,-0.22135,-0.22135,-0.22135,-0.22135,1.0432,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.9713,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.16186
-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,3.0117,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,4.3836,-0.22135,3.1694,-0.22135,1.2992,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.2992,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,1.2992,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.22135,-0.46695,-0.37642,-0.79676
